ID,Value,SEX,AGE0,AGE1,LANG,ANCSTRY10,ANCSTRY11,ANCSTRY20,ANCSTRY21,HISPANIC0,INDUSTRY0,LANG20,OCCUP0,POB0,POB1,RACE0,ANCSTRY12,ANCSTRY13,ANCSTRY22,ANCSTRY23,HISPANIC1,HISPANIC2,INDUSTRY1,INDUSTRY2,INDUSTRY3,INDUSTRY4,LANG21,RACE1,RACE2,RACE3,RACE4,OCCUP1,OCCUP2,OCCUP3,OCCUP4,OCCUP5,POB2,POB3
7222,1,Male,0+,7,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),DUTCH,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,,,GERMAN,,,,,,,,,,,,,,,,,,,
7223,1,Female,60+,66,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,Black,AFRO AMERICAN,,,,,,,,,,,,,,,,,,,,,
7224,1,Female,10+,14,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,Black,AFRO AMERICAN,,,,,,,,,,,,,,,,,,,,,
7225,1,Female,60+,69,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Mississippi,Black,,,,,,,,,,,,,,,,,,,,,,
7226,1,Male,60+,67,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,Black,,,,,,,,,,,,,,,,,,,,,,
7227,1,Female,30+,36,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,ENTERTAINMENT AND RECREATION SERVICES,NOT IN UNIVERSE,Other Agricultural and Related Occupations,United States,Kentucky,White,,,,,,,Miscellaneous entertainment and recreation services,,,,,,,,,Related Agricultural Occupations,"Groundskeepers and gardeners, except farm",,,,,
7228,1,Female,20+,29,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,Black,AFRO AMERICAN,,,,,,,,,,,,,,,,,,,,,
7229,1,Female,10+,17,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),FRENCH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,SERVICE OCCUPATIONS,United States,Kentucky,White,FRENCH,,,,,,Eating and drinking places,,,,,,,,,"Service Occupations, Except Protective and Household",Food Preparation and Service Occupations,Waiters and waitresses,,,,
7230,1,Female,70+,77,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PROFESSIONAL AND RELATED SERVICES,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,,,,,,,Religious organizations,,,,,,,,,"Administrative Support Occupations, Including Clerical",Financial Records Processing Occupations,"Bookkeepers, accounting, and auditing clerks",,,,
7231,1,Female,50+,59,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Kentucky,White,,,,,,,Eating and drinking places,,,,,,,,,"Executive, Administrative, and Managerial Occupations","Managers, food serving and lodging establishments",,,,,
7232,1,Female,30+,39,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),NATIVE AMERICAN,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Indiana,White,AMERICAN INDIAN,,GERMAN,,,,"Sewing, needlework and piece goods stores",,,,,,,,,Sales Occupations,"Supervisors and Proprietors, Sales Occupations",,,,,
7233,1,Female,70+,76,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,,,,,,,,,,,,,,,,,,,,,,
7234,1,Female,70+,78,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,GERMAN,,,,,,Not specified retail trade,,,,,,,,,Sales Occupations,"Sales Workers, Retail and Personal Services","Sales workers, other commodities",,,,
7235,1,Male,60+,60,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,,,,,,,Durable Goods,"Electrical machinery, equipment, and supplies",Household appliances,,,,,,,"Administrative Support Occupations, Including Clerical","Material Recording, Scheduling, and Distributing Clerks",Stock and inventory clerks,,,,
7236,1,Female,10+,13,Speaks other language,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),SPANISH,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,Black,AFRO AMERICAN,,,,,,,,,,,,,,,,,,,,,
7237,1,Female,50+,52,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PROFESSIONAL AND RELATED SERVICES,NOT IN UNIVERSE,"OPERATORS, FABRICATORS, AND LABORERS",United States,Kentucky,White,,,,,,,Elementary and secondary schools,,,,,,,,,Transportation and Material Moving Occupations,Motor Vehicle Operators,Bus drivers,,,,
7238,1,Female,10+,17,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,GERMAN,,,,,,,,,,,,,,,,,,,,,
7239,1,Male,20+,25,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Kentucky,White,,,,,,,Durable Goods,Machinery and computing equipment,Office and accounting machines,,,,,,,Professional Specialty Occupations,"Engineers, Architects, and Surveyors",Engineers,Electrical and electronic,,,
7240,1,Female,20+,29,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Ohio,White,,,,,,,Insurance,,,,,,,,,"Administrative Support Occupations, Including Clerical","Records Processing Occupations, Except Financial",Order clerks,,,,
7241,1,Male,40+,43,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,NOT IN UNIVERSE,"OPERATORS, FABRICATORS, AND LABORERS",United States,Kentucky,White,,,,,,,Nondurable Goods,Tobacco manufactures,,,,,,,,"Machine Operators, Assemblers, and Inspectors","Machine Operators and Tenders, Except Precision","Machine Operators, Assorted Materials","Miscellaneous machine operators, n.e.c. (part 7479, 7665, 7679)",,,
7242,1,Male,30+,36,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,WHOLESALE TRADE,NOT IN UNIVERSE,"OPERATORS, FABRICATORS, AND LABORERS",United States,Kentucky,Black,AFRO AMERICAN,,,,,,Nondurable Goods,Not specified wholesale trade,,,,,,,,"Handlers, Equipment Cleaners, Helpers, and Laborers","Laborers, except construction",,,,,
7243,1,Female,60+,65,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,GERMAN,,,,,,,,,,,,,,,,,,,,,
7244,1,Male,20+,27,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),IRISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PROFESSIONAL AND RELATED SERVICES,NOT IN UNIVERSE,"OPERATORS, FABRICATORS, AND LABORERS",United States,South Carolina,White,,,,,,,Nursing and personal care facilities .e.c.,,,,,,,,,Transportation and Material Moving Occupations,Motor Vehicle Operators,Taxicab drivers and chauffeurs,,,,
7245,1,Male,30+,32,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,WESTERN EUROPE (EXCEPT SPAIN),SCOTCH-IRISH,NOT SPANISH/HISPANIC,CONSTRUCTION,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Michigan,White,,,,,,,,,,,,,,,,Professional Specialty Occupations,Social Scientists and Urban Planners,Economists,,,,
7246,1,Male,30+,36,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PERSONAL SERVICES,NOT IN UNIVERSE,SERVICE OCCUPATIONS,United States,Kentucky,White,,,,,,,Barber shops,,,,,,,,,"Service Occupations, Except Protective and Household",Personal Service Occupations,Barbers,,,,
7247,1,Female,40+,44,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Virginia,White,,,,,,,,,,,,,,,,,,,,,,
7248,1,Female,40+,41,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,,,,,,,"Apparel and accessory stores, except shoe",,,,,,,,,Sales Occupations,"Sales Workers, Retail and Personal Services","Sales workers, apparel",,,,
7249,1,Female,20+,21,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,GERMAN,,,,,,Banking,,,,,,,,,"Administrative Support Occupations, Including Clerical",Adjusters and Investigators,"Investigators and adjusters, except insurance",,,,
7250,1,Female,10+,13,Speaks only English,SOUTH ASIA,SRI LANKAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,Asian or Pacific Islander :,SRI LANKAN,,,,,,,,,,,Asian,Other Asian,All other Asian,,,,,,,,
7251,1,Male,60+,68,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,WESTERN EUROPE (EXCEPT SPAIN),FRENCH,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,,,FRENCH,,,,,,,,,,,,,,,,,,,
7252,1,Female,50+,57,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),IRISH,WESTERN EUROPE (EXCEPT SPAIN),SWEDISH,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,,,SWEDISH,,,,,,,,,,,,,,,,,,,
7253,1,Female,30+,30,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PERSONAL SERVICES,NOT IN UNIVERSE,SERVICE OCCUPATIONS,United States,Kentucky,White,GERMAN,,,,,,Beauty shops,,,,,,,,,"Service Occupations, Except Protective and Household",Personal Service Occupations,Hairdressers and cosmetologists,,,,
7254,1,Female,20+,27,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,WESTERN EUROPE (EXCEPT SPAIN),SWISS,NOT SPANISH/HISPANIC,ENTERTAINMENT AND RECREATION SERVICES,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,GERMAN,,SWISS,,,,Theaters and motion pictures,,,,,,,,,Sales Occupations,"Sales Workers, Retail and Personal Services",Cashiers,,,,
7255,1,Female,20+,23,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,WESTERN EUROPE (EXCEPT SPAIN),IRISH,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,GERMAN,,,,,,Insurance,,,,,,,,,"Administrative Support Occupations, Including Clerical",Adjusters and Investigators,"Insurance adjusters, examiners, and investigators",,,,
7256,1,Female,60+,69,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,WESTERN EUROPE (EXCEPT SPAIN),IRISH,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Wisconsin,White,GERMAN,,,,,,,,,,,,,,,,,,,,,
7257,1,Male,0+,7,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),UNITED STATES,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,UNITED STATES,,,,,,,,,,,,,,,,,,,,,
7258,1,Male,50+,57,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),AUSTRIAN,EASTERN EUROPE AND SOVIET UNION,RUSSIAN,NOT SPANISH/HISPANIC,PROFESSIONAL AND RELATED SERVICES,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Kentucky,White,AUSTRIAN,,Russia,RUSSIAN,,,Offices and clinics of dentists,,,,,,,,,Professional Specialty Occupations,Health Diagnosing Occupations,Dentists,,,,
7259,1,Female,0+,9,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),DUTCH,WESTERN EUROPE (EXCEPT SPAIN),SWEDISH,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Florida,White,,,SWEDISH,,,,,,,,,,,,,,,,,,,
7260,1,Female,30+,37,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),IRISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Pennsylvania,White,,,,,,,Insurance,,,,,,,,,"Administrative Support Occupations, Including Clerical",Adjusters and Investigators,"Insurance adjusters, examiners, and investigators",,,,
7261,1,Female,50+,50,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),FRENCH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Kentucky,White,FRENCH,,,,,,"Savings institutions, including credit unions",,,,,,,,,"Executive, Administrative, and Managerial Occupations","Managers and administrators, n.e.c.",,,,,
7262,1,Female,40+,40,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,BUSINESS AND REPAIR SERVICES,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Louisiana,Black,AFRO AMERICAN,,,,,,Personnel supply services,,,,,,,,,Sales Occupations,"Sales Representatives, Finance and Business Services",Advertising and related sales occupations,,,,
7263,1,Female,30+,30,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Michigan,White,,,,,,,Nondurable Goods,"Printing, publishing, and allied industries","Printing, publishing, and allied industries, except   newspapers",,,,,,,Sales Occupations,"Sales Representatives, Finance and Business Services","Sales occupations, other business services",,,,
7264,1,Female,40+,48,Speaks only English,EASTERN EUROPE AND SOVIET UNION,LITHUANIAN,WESTERN EUROPE (EXCEPT SPAIN),SCOTTISH,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Georgia,White,,,,,,,Fuel dealers,,,,,,,,,"Executive, Administrative, and Managerial Occupations","Managers and administrators, n.e.c.",,,,,
7265,1,Female,20+,20,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,GERMAN,,,,,,Banking,,,,,,,,,"Administrative Support Occupations, Including Clerical",Miscellaneous Administrative Support Occupations,Bank tellers,,,,
7266,1,Female,70+,73,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,"TRANSPORTATION, COMMUNICATIONS, AND OTHER PUBLIC UTILITIES",NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,,,,,,,Communications,Telephone communications,,,,,,,,"Administrative Support Occupations, Including Clerical","Records Processing Occupations, Except Financial",Order clerks,,,,
7267,1,Female,20+,21,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Kentucky,White,,,,,,,Grocery stores,,,,,,,,,Sales Occupations,"Sales Workers, Retail and Personal Services",Cashiers,,,,
7268,1,Female,60+,66,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,NOT SPANISH/HISPANIC,BUSINESS AND REPAIR SERVICES,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Kentucky,White,GERMAN,,,,,,"Business services, n.e.c.",,,,,,,,,"Executive, Administrative, and Managerial Occupations","Managers and administrators, n.e.c.",,,,,
7269,1,Male,30+,34,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,WESTERN EUROPE (EXCEPT SPAIN),IRISH,NOT SPANISH/HISPANIC,PROFESSIONAL AND RELATED SERVICES,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Kentucky,White,GERMAN,,,,,,Legal services,,,,,,,,,Professional Specialty Occupations,Lawyers and Judges,Lawyers,,,,
7270,1,Male,30+,32,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Kentucky,Black,AFRO AMERICAN,,,,,,Nondurable Goods,Food and kindred products,Miscellaneous food preparations and kindred products,,,,,,,"Executive, Administrative, and Managerial Occupations",Financial managers,,,,,
7271,1,Female,0+,3,NA (less than 5 years old),WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,WESTERN EUROPE (EXCEPT SPAIN),IRISH,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Kentucky,White,,,,,,,,,,,,,,,,,,,,,,
